	CRIM	ZN	INDUS	CHAS	NOX	RM	AGE	DIS	RAD	TAX	PTRATIO	B	PRICE
53.0	-1.332248025898831	0.4037803261228664	-0.8022780581378386	-0.27071455537293126	-0.10846860474043664	0.18455328089414155	-1.6634399995630698	-0.2954056192372542	-0.6410213889120816	-0.9814963448641777	-0.7767402243288062	0.4388448747685915	23.4
54.0	-1.332248025898831	2.7035800698591754	-1.0408006853062695	-0.27071455537293126	-2.0679334387990966	0.12986952326409848	-0.7368191808328322	-0.2950105189609295	-0.7550878516006976	0.350978423650546	1.2244139109279923	0.4388448747685915	18.9
55.0	-1.332248025898831	3.3424133320081504	-1.445125626482024	-0.27071455537293126	-0.2693038586817298	0.8064567426685405	-1.6457563961521873	-0.2939332643659364	-0.5269549262234655	-1.0817267478055508	-0.26481707344916106	0.42827239104397197	35.4
56.0	-1.332248025898831	3.1294689112918257	-1.5149371271166867	-0.27071455537293126	-2.0679334387990966	0.3759464325992923	-1.157688942011833	-0.29354911736459893	-0.8691543142893136	-0.5687829209879358	-0.5440478830198762	0.4388448747685915	24.7
57.0	-1.332248025898831	3.7683021734408	-1.4305815638498025	-0.27071455537293126	-0.2335626911392202	0.5912015876339164	-0.9879263492673622	-0.2942241520545256	-0.5269549262234655	-0.9048495661443042	-1.5678941847791688	0.3952470037392311	31.6
58.0	-0.4422920193508216	0.5741358626959263	-0.8764527775621677	-0.27071455537293126	-0.045921561541044854	0.25763066609065366	-1.3875757863533043	-0.29462316421477436	-0.18475553815761742	-0.7397641965938074	0.5728753552629874	0.37105018531793643	23.3
59.0	-0.4422920193508216	0.5741358626959263	-0.8764527775621677	-0.27071455537293126	-0.045921561541044854	0.14925740096929557	-0.7509660635615379	5.122698589930794	-0.18475553815761742	-0.7397641965938074	0.5728753552629874	0.4388448747685915	19.6
60.0	-0.4422920193508216	0.5741358626959263	-0.8764527775621677	-0.27071455537293126	-0.045921561541044854	0.056792138067586366	-0.07898913394800694	-0.2950842970917363	-0.18475553815761742	-0.7397641965938074	0.5728753552629874	0.41933482748295314	18.7
61.0	-0.4422920193508216	0.5741358626959263	-0.8764527775621677	-0.27071455537293126	-0.045921561541044854	0.16864527867449264	0.8829988916039955	-0.295402646205472	-0.18475553815761742	-0.7397641965938074	0.5728753552629874	0.23371689157545097	16.0
62.0	-0.4422920193508216	0.5741358626959263	-0.8764527775621677	-0.27071455537293126	-0.045921561541044854	0.41223656266286635	-0.022401603033183483	-0.2950842188540578	-0.18475553815761742	-0.7397641965938074	0.5728753552629874	0.4388448747685915	22.2
64.0	-1.332248025898831	0.254719231621439	-1.42185512627047	-0.27071455537293126	-2.067906186158846	0.7343736076107564	-0.31594941965383117	-0.29352149946409545	-0.7550878516006976	-1.1406858083592997	0.06095220438334228	0.3989528227767271	33.0
65.0	-1.332248025898831	2.9165244905755006	-1.1324282798892642	-0.27071455537293126	-0.2916420883957983	-2.7940759684649983	-1.790761944121423	-0.29556459819992587	-0.6410213889120816	-0.42728117565893864	-1.1025095021613078	0.4388448747685915	23.5
66.0	-1.332248025898831	2.9165244905755006	-1.1324282798892642	-0.27071455537293126	-0.2916420883957983	0.07965989125833164	-1.3203780933919511	-0.29556459819992587	-0.6410213889120816	-0.42728117565893864	-1.1025095021613078	0.4388448747685915	19.4
67.0	-1.332248025898831	0.041774810905114076	-0.7397385888192866	-0.27071455537293126	-0.24249798302484762	0.12489827257045819	-1.6634399995630698	4.783147065326978	-0.6410213889120816	-0.38011392721593956	0.20056760916869898	0.43132424201602687	22.0
68.0	-0.4422920193508216	0.041774810905114076	-0.7397385888192866	-0.27071455537293126	-0.24249798302484762	-0.01628524712892574	-1.118785014507892	4.783147065326978	-0.6410213889120816	-0.38011392721593956	0.20056760916869898	0.4388448747685915	17.4
69.0	-0.4422920193508216	0.041774810905114076	-0.7397385888192866	-0.27071455537293126	-0.24249798302484762	0.1283781480560064	-1.2531804004305982	4.783147065326978	-0.6410213889120816	-0.38011392721593956	0.20056760916869898	0.4388448747685915	20.9
70.0	-0.4422920193508216	-0.4905862408856982	-0.05035002005199263	-0.27071455537293126	-0.22462739925359282	0.3928486849576692	-2.1868746605251888	-0.2966006215383599	-0.6410213889120816	-0.615950169430935	0.3401830139540573	0.29529888440442287	24.2
71.0	-0.4422920193508216	-0.4905862408856982	-0.05035002005199263	-0.27071455537293126	-0.22462739925359282	0.16615965332767252	-1.8013721061679524	-0.2966006215383599	-0.6410213889120816	-0.615950169430935	0.3401830139540573	0.22129149833208342	21.7
72.0	-0.4422920193508216	-0.4905862408856982	-0.05035002005199263	-0.27071455537293126	-0.22462739925359282	0.21786066054153141	-2.144434012339071	-0.2966006215383599	-0.6410213889120816	-0.615950169430935	0.3401830139540573	0.37355706290212487	22.8
73.0	-0.4422920193508216	-0.4905862408856982	-0.05035002005199263	-0.27071455537293126	-0.22462739925359282	0.30734317302705644	-2.201021543253894	-0.2966006215383599	-0.6410213889120816	-0.615950169430935	0.3401830139540573	0.22379837591627183	23.4
74.0	-1.332248025898831	-0.4905862408856982	0.2434400451188794	-0.27071455537293126	-0.11740389662606404	0.3212626749692492	-2.2080949846182474	-0.2974110074120572	-0.5269549262234655	-0.06763090628107073	0.1074906726451273	0.41726392860905853	24.1
75.0	-0.4422920193508216	-0.4905862408856982	0.2434400451188794	-0.27071455537293126	-0.11740389662606404	0.32772530087098156	-0.8287739185694206	-0.2972145526013936	-0.5269549262234655	-0.06763090628107073	0.1074906726451273	0.28984915052575283	21.4
76.0	-0.4422920193508216	-0.4905862408856982	0.2434400451188794	-0.27071455537293126	-0.11740389662606404	0.3242454253854334	0.21455868267264072	-0.2975669351052681	-0.5269549262234655	-0.06763090628107073	0.1074906726451273	0.18554124408800818	20.0
77.0	-0.4422920193508216	-0.4905862408856982	0.2434400451188794	-0.27071455537293126	-0.11740389662606404	-2.7941505372254025	-0.8004801531120089	-0.2975369700744102	-0.5269549262234655	-0.06763090628107073	0.1074906726451273	0.330504165260631	20.8
78.0	-1.332248025898831	-0.4905862408856982	0.2434400451188794	-0.27071455537293126	-0.11740389662606404	0.3008805471253241	-0.5210792192200668	-0.2968143668759677	-0.5269549262234655	-0.06763090628107073	0.1074906726451273	0.3244004633165205	21.2
79.0	-0.4422920193508216	-0.4905862408856982	0.2434400451188794	-0.27071455537293126	-0.11740389662606404	0.12290977229300208	-1.1258584558722449	-0.2972145526013936	-0.5269549262234655	-0.06763090628107073	0.1074906726451273	0.4296893218524261	20.3
80.0	-1.332248025898831	0.5741358626959263	-0.9157217466691654	-0.27071455537293126	-0.16654800199701472	0.5469574564605179	-1.2354967970197157	-0.29651190001096345	-0.6410213889120816	-0.7574519147599321	0.24710607743048565	0.4388448747685915	28.0
81.0	-1.332248025898831	0.5741358626959263	-0.9157217466691654	-0.27071455537293126	-0.16654800199701472	0.4932679489692029	0.06955313470340528	-0.29651190001096345	-0.6410213889120816	-0.7574519147599321	0.24710607743048565	0.4250025507167698	23.9
82.0	-1.332248025898831	0.5741358626959263	-0.9157217466691654	-0.27071455537293126	-0.16654800199701472	0.33567930198080603	-1.2814741658880098	-0.29651190001096345	-0.6410213889120816	-0.7574519147599321	0.24710607743048565	0.4388448747685915	24.8
83.0	-1.332248025898831	0.5741358626959263	-0.9157217466691654	-0.27071455537293126	-0.16654800199701472	0.26856741761666225	-0.7686496669724203	-0.29651190001096345	-0.6410213889120816	-0.7574519147599321	0.24710607743048565	0.3706142066076426	22.9
84.0	-1.332248025898831	-0.4905862408856982	-0.9695347784083845	-0.27071455537293126	-0.06379214531229965	0.37892918301547646	-0.7226722981041263	-0.29699799070736055	-0.7550878516006976	-0.9579127206426782	0.014413736121555613	0.4388448747685915	23.9
85.0	-1.332248025898831	-0.4905862408856982	-0.9695347784083845	-0.27071455537293126	-0.06379214531229965	-2.7939069459414143	-0.4361979228478314	-0.2972653288547272	-0.7550878516006976	-0.9579127206426782	0.014413736121555613	0.3887073230848274	26.6
86.0	-1.332248025898831	-0.4905862408856982	-0.9695347784083845	-0.27071455537293126	-0.06379214531229965	0.19300440707333003	-0.825237197887244	-0.2972735438109676	-0.7550878516006976	-0.9579127206426782	0.014413736121555613	0.42892635910941235	22.5
87.0	-1.332248025898831	-0.4905862408856982	-0.9695347784083845	-0.27071455537293126	-0.06379214531229965	0.24569966442591698	-0.41144087807259616	-0.2978052470739187	-0.7550878516006976	-0.9579127206426782	0.014413736121555613	0.41977080619324636	22.2
88.0	-1.332248025898831	-0.4905862408856982	-1.1266106548363755	-0.27071455537293126	0.1149136924002483	0.6861524758824458	0.6318917231694652	-0.29806022366808543	-0.8691543142893136	-0.8223068813690558	-0.3113555417109461	0.4388448747685915	23.6
89.0	-1.332248025898831	-0.4905862408856982	-1.1266106548363755	-0.27071455537293126	0.1149136924002483	0.7219454808766558	-0.18862747509547784	-0.298065856780936	-0.8691543142893136	-0.8223068813690558	-0.3113555417109461	0.4296893218524261	28.7
90.0	-1.332248025898831	-0.4905862408856982	-1.1266106548363755	-0.27071455537293126	0.1149136924002483	0.3928486849576692	-0.08252585463018372	-0.29831793858099903	-0.8691543142893136	-0.8223068813690558	-0.3113555417109461	0.3873993869539466	22.6
91.0	-1.332248025898831	-0.4905862408856982	-1.1266106548363755	-0.27071455537293126	0.1149136924002483	0.3868831841253009	0.19333835857958204	-0.298318095056356	-0.8691543142893136	-0.8223068813690558	-0.3113555417109461	0.40233165778150254	22.0
92.0	-1.332248025898831	0.7019025151257212	0.564863829290972	-0.27071455537293126	0.0032225438299058333	0.40527681169176993	-0.5246159399022433	-0.2978691672572369	-0.6410213889120816	-0.8223068813690558	-0.12520166866380272	0.4182448807072189	22.9
93.0	-1.332248025898831	0.7019025151257212	0.564863829290972	-0.27071455537293126	0.0032225438299058333	0.2904409206686795	-1.3981859483998338	-0.2978691672572369	-0.6410213889120816	-0.8223068813690558	-0.12520166866380272	0.43263217814690774	25.0
94.0	-1.332248025898831	0.7019025151257212	0.564863829290972	-0.27071455537293126	0.0032225438299058333	0.30933167330451256	0.313586861773582	2.5275547947444883	-0.6410213889120816	-0.8223068813690558	-0.12520166866380272	0.4388448747685915	20.6
95.0	-0.4422920193508216	-0.4905862408856982	-1.2022397805239267	-0.27071455537293126	-0.08166272908355444	0.4962506993853871	-0.3760736712508314	-0.2980027189744025	-0.8691543142893136	-0.7869314450368066	-0.2182786051873744	0.014637589652915405	28.4
96.0	-0.4422920193508216	-0.4905862408856982	-1.2022397805239267	-0.27071455537293126	-0.08166272908355444	0.26657891733920613	0.04125936924599304	-0.2980027189744025	-0.8691543142893136	-0.7869314450368066	-0.2182786051873744	0.3835845732388773	21.4
97.0	-0.4422920193508216	-0.4905862408856982	-1.2022397805239267	-0.27071455537293126	-0.08166272908355444	1.2140992995470434	0.2676094929052879	-0.2980027189744025	-0.8691543142893136	-0.7869314450368066	-0.2182786051873744	0.4388448747685915	38.7
98.0	-1.332248025898831	-0.4905862408856982	-1.2022397805239267	-0.27071455537293126	-0.08166272908355444	-2.7933153671088715	-1.1152482938257156	-0.2980027189744025	-0.8691543142893136	-0.7869314450368066	-0.2182786051873744	0.4021136684263553	43.8
99.0	-1.332248025898831	-0.4905862408856982	-1.2022397805239267	-0.27071455537293126	-0.08166272908355444	0.8894766292523332	-0.20984779918853677	-0.2980027189744025	-0.8691543142893136	-0.7869314450368066	-0.2182786051873744	0.4388448747685915	33.2
100.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.5469574564605179	0.40554159951017077	-0.29856399607981904	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.41552001376788383	27.5
101.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.5738022102061754	0.10138362084299328	-0.2985027359775691	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.42445757732890266	26.5
102.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.3868831841253009	0.6000612370298771	-0.29861336405494004	-0.5269549262234655	-0.1501735910563191	1.131336974404419	-3.1154715609000134	18.6
103.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.2536536655357414	0.6707956506734067	-0.29861336405494004	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.4123591681182556	19.3
104.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.26856741761666225	0.762750388409995	1.5933969136915942	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.39295811551018994	20.1
105.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.11147589569762943	0.9997106741158192	-0.29908889266474237	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.40778139166017263	19.5
106.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.10401901965716902	0.8299480813713482	1.4290977888832963	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.4254385294270636	19.5
107.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.24868241484210116	0.5929877956655241	-0.29907676582457793	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.33846077672348945	20.4
108.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.4211848139114188	1.0138575568445247	-0.2988338378328971	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.4207517582914073	19.8
109.0	0.4476639871971878	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.299389171917232	0.8051910365961128	-0.29874605515764235	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.3770448925844736	19.4
110.0	-0.4422920193508216	-0.4905862408856982	-0.3775914292769739	-0.27071455537293126	-2.0674419977453873	0.282486919558855	-0.4963221744448316	-0.29856399607981904	-0.5269549262234655	-0.1501735910563191	1.131336974404419	0.4016776897160621	21.7
111.0	-0.4422920193508216	-0.4905862408856982	-0.16670252110976386	-0.27071455537293126	0.3740371570834429	0.5409919556281496	0.4656658511071705	-0.29864246847133463	-0.4128884635348495	0.13282989960167532	-0.3113555417109461	0.0	22.8
112.0	-0.4422920193508216	-0.4905862408856982	-0.16670252110976386	-0.27071455537293126	0.3740371570834429	0.14229764999819916	0.8653152881931131	-0.29889603678728877	-0.4128884635348495	0.13282989960167532	-0.3113555417109461	0.41759091264177844	18.8
113.0	-0.4422920193508216	-0.4905862408856982	-0.16670252110976386	-0.27071455537293126	0.3740371570834429	0.23128303741436018	0.9537333052475251	1.6927587653613745	-0.4128884635348495	0.13282989960167532	-0.3113555417109461	0.4388448747685915	18.7
114.0	-0.4422920193508216	-0.4905862408856982	-0.16670252110976386	-0.27071455537293126	0.3740371570834429	0.3118172986513327	0.5576205888437593	-0.29897184909773605	-0.4128884635348495	0.13282989960167532	-0.3113555417109461	0.34990521786869666	18.5
